Name,Lat,Long,Year,Mean
BIRREGURRA (POST OFFICE),-38.3372,143.7844,1960,62.24
BIRREGURRA (POST OFFICE),-38.3372,143.7844,1970,54.08
BIRREGURRA (POST OFFICE),-38.3372,143.7844,1980,58.87
BIRREGURRA (POST OFFICE),-38.3372,143.7844,1990,54.52
BIRREGURRA (POST OFFICE),-38.3372,143.7844,2000,55.76
BIRREGURRA (POST OFFICE),-38.3372,143.7844,2010,53.24
BIRREGURRA (POST OFFICE),-38.3372,143.7844,2020,52.93
BIRREGURRA (POST OFFICE),-38.3372,143.7844,2030,55.1
BRANXHOLME,-37.8611,141.8011,1910,66.31
BRANXHOLME,-37.8611,141.8011,1920,54.87
BRANXHOLME,-37.8611,141.8011,1930,55.86
BRANXHOLME,-37.8611,141.8011,1940,53.35
BRANXHOLME,-37.8611,141.8011,1950,57.91
BRANXHOLME,-37.8611,141.8011,1960,55.56
BRANXHOLME,-37.8611,141.8011,1970,54.63
BRANXHOLME,-37.8611,141.8011,1980,58.16
BRANXHOLME,-37.8611,141.8011,1990,54.74
BRANXHOLME,-37.8611,141.8011,2000,51.89
BRANXHOLME,-37.8611,141.8011,2030,55.2
BRANXHOLME (BASSETT),-37.8595,141.7708,1890,61.55
BRANXHOLME (BASSETT),-37.8595,141.7708,1900,56.62
BRANXHOLME (BASSETT),-37.8595,141.7708,1910,53.7
BRANXHOLME (BASSETT),-37.8595,141.7708,1920,48.79
BRANXHOLME (BASSETT),-37.8595,141.7708,1950,50.4
BRANXHOLME (BASSETT),-37.8595,141.7708,1960,62.16
BRANXHOLME (BASSETT),-37.8595,141.7708,1970,55.11
BRANXHOLME (BASSETT),-37.8595,141.7708,1980,58.56
BRANXHOLME (BASSETT),-37.8595,141.7708,1990,51.92
BRANXHOLME (BASSETT),-37.8595,141.7708,2000,46.92
BRANXHOLME (BASSETT),-37.8595,141.7708,2010,49.34
BRANXHOLME (BASSETT),-37.8595,141.7708,2020,54.82
BRANXHOLME (BASSETT),-37.8595,141.7708,2030,54.06
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1900,61.06
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1910,64.83
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1920,60.92
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1930,59.85
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1940,59.73
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1950,64.9
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1960,75.81
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1970,65.46
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1980,68.02
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,1990,63.35
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,2000,66.24
CAMPERDOWN (POST OFFICE),-38.2331,143.1450,2030,64.41
CAMPERDOWN (ETTRICK),-37.9969,143.2532,1930,67.83
CAMPERDOWN (ETTRICK),-37.9969,143.2532,1940,45.92
CAMPERDOWN (ETTRICK),-37.9969,143.2532,1950,49.87
CAMPERDOWN (ETTRICK),-37.9969,143.2532,1960,57.36
CAMPERDOWN (ETTRICK),-37.9969,143.2532,1970,47.67
CAMPERDOWN (ETTRICK),-37.9969,143.2532,1980,51.58
CAMPERDOWN (ETTRICK),-37.9969,143.2532,1990,47.7
CAMPERDOWN (ETTRICK),-37.9969,143.2532,2000,53.67
CAMPERDOWN (ETTRICK),-37.9969,143.2532,2010,44.97
CAMPERDOWN (ETTRICK),-37.9969,143.2532,2030,49.74
CAPE BRIDGEWATER,-38.3215,141.4060,1910,78.48
CAPE BRIDGEWATER,-38.3215,141.4060,1920,68.26
CAPE BRIDGEWATER,-38.3215,141.4060,1930,69.58
CAPE BRIDGEWATER,-38.3215,141.4060,1940,62.97
CAPE BRIDGEWATER,-38.3215,141.4060,1950,70.52
CAPE BRIDGEWATER,-38.3215,141.4060,1960,69.4
CAPE BRIDGEWATER,-38.3215,141.4060,1970,65.48
CAPE BRIDGEWATER,-38.3215,141.4060,1980,72.57
CAPE BRIDGEWATER,-38.3215,141.4060,1990,71.41
CAPE BRIDGEWATER,-38.3215,141.4060,2000,67.85
CAPE BRIDGEWATER,-38.3215,141.4060,2010,61.42
CAPE BRIDGEWATER,-38.3215,141.4060,2020,66.24
CAPE BRIDGEWATER,-38.3215,141.4060,2030,67.88
CAPE NELSON LIGHTHOUSE COMPARISON,-38.4319,141.5419,1910,70.23
CAPE NELSON LIGHTHOUSE COMPARISON,-38.4319,141.5419,1920,60.76
CAPE NELSON LIGHTHOUSE COMPARISON,-38.4319,141.5419,1930,64.95
CAPE NELSON LIGHTHOUSE COMPARISON,-38.4319,141.5419,1950,63.88
CAPE NELSON LIGHTHOUSE COMPARISON,-38.4319,141.5419,1960,71.29
CAPE NELSON LIGHTHOUSE COMPARISON,-38.4319,141.5419,1970,62.51
CAPE NELSON LIGHTHOUSE COMPARISON,-38.4319,141.5419,1980,68.07
CAPE NELSON LIGHTHOUSE COMPARISON,-38.4319,141.5419,1990,65.66
CAPE NELSON LIGHTHOUSE COMPARISON,-38.4319,141.5419,2030,65.24
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1870,84.69
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1880,75.09
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1890,68.42
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1900,69.31
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1910,74.33
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1920,68.07
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1930,71.35
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1940,74.47
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1950,69.49
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1960,78.18
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1970,79.55
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1980,85.47
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,1990,74.79
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,2000,77.86
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,2010,75.29
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,2020,71.8
CAPE OTWAY LIGHTHOUSE,-38.8557,143.5130,2030,74.72
CARAMUT (BARWIDGEE),-38.0000,142.5167,1940,53.21
CARAMUT (BARWIDGEE),-38.0000,142.5167,1950,54.37
CARAMUT (BARWIDGEE),-38.0000,142.5167,1960,55.43
CARAMUT (BARWIDGEE),-38.0000,142.5167,1970,51.12
CARAMUT (BARWIDGEE),-38.0000,142.5167,2030,54.25
CARLISLE RIVER,-38.6000,143.4000,1940,79.83
CARLISLE RIVER,-38.6000,143.4000,1950,82.92
CARLISLE RIVER,-38.6000,143.4000,2030,81.8
CASTERTON POST OFFICE,-37.2667,141.4000,1900,47.82
CASTERTON POST OFFICE,-37.2667,141.4000,1910,57.35
CASTERTON POST OFFICE,-37.2667,141.4000,1920,53.99
CASTERTON POST OFFICE,-37.2667,141.4000,1930,57.76
CASTERTON POST OFFICE,-37.2667,141.4000,1940,56.54
CASTERTON POST OFFICE,-37.2667,141.4000,1950,59.19
CASTERTON POST OFFICE,-37.2667,141.4000,2030,56.93
CASTERTON (ROSENEATH),-37.4301,141.2688,1900,57.43
CASTERTON (ROSENEATH),-37.4301,141.2688,1910,59.28
CASTERTON (ROSENEATH),-37.4301,141.2688,1920,54.47
CASTERTON (ROSENEATH),-37.4301,141.2688,1930,55.25
CASTERTON (ROSENEATH),-37.4301,141.2688,1940,56.59
CASTERTON (ROSENEATH),-37.4301,141.2688,1950,57.2
CASTERTON (ROSENEATH),-37.4301,141.2688,1960,56.66
CASTERTON (ROSENEATH),-37.4301,141.2688,1970,50.24
CASTERTON (ROSENEATH),-37.4301,141.2688,1990,55.83
CASTERTON (ROSENEATH),-37.4301,141.2688,2000,48.7
CASTERTON (ROSENEATH),-37.4301,141.2688,2010,47.26
CASTERTON (ROSENEATH),-37.4301,141.2688,2020,50.72
CASTERTON (ROSENEATH),-37.4301,141.2688,2030,53.96
CASTERTON (WARROCK),-37.4350,141.3428,1880,48.84
CASTERTON (WARROCK),-37.4350,141.3428,1890,55.89
CASTERTON (WARROCK),-37.4350,141.3428,1900,51.55
CASTERTON (WARROCK),-37.4350,141.3428,1910,56.01
CASTERTON (WARROCK),-37.4350,141.3428,1920,48.9
CASTERTON (WARROCK),-37.4350,141.3428,1930,50.2
CASTERTON (WARROCK),-37.4350,141.3428,1940,48.96
CASTERTON (WARROCK),-37.4350,141.3428,1950,54.22
CASTERTON (WARROCK),-37.4350,141.3428,1960,50.86
CASTERTON (WARROCK),-37.4350,141.3428,1970,45.34
CASTERTON (WARROCK),-37.4350,141.3428,1980,54.41
CASTERTON (WARROCK),-37.4350,141.3428,1990,54.09
CASTERTON (WARROCK),-37.4350,141.3428,2000,53.06
CASTERTON (WARROCK),-37.4350,141.3428,2010,52.81
CASTERTON (WARROCK),-37.4350,141.3428,2030,52.72
COBDEN (POST OFFICE),-38.3291,143.0779,1900,70.07
COBDEN (POST OFFICE),-38.3291,143.0779,1910,64.79
COBDEN (POST OFFICE),-38.3291,143.0779,1920,68.19
COBDEN (POST OFFICE),-38.3291,143.0779,1930,69.0
COBDEN (POST OFFICE),-38.3291,143.0779,1940,68.47
COBDEN (POST OFFICE),-38.3291,143.0779,1950,71.87
COBDEN (POST OFFICE),-38.3291,143.0779,1960,79.92
COBDEN (POST OFFICE),-38.3291,143.0779,1970,72.89
COBDEN (POST OFFICE),-38.3291,143.0779,1980,71.99
COBDEN (POST OFFICE),-38.3291,143.0779,1990,68.49
COBDEN (POST OFFICE),-38.3291,143.0779,2000,71.47
COBDEN (POST OFFICE),-38.3291,143.0779,2010,65.65
COBDEN (POST OFFICE),-38.3291,143.0779,2020,64.99
COBDEN (POST OFFICE),-38.3291,143.0779,2030,69.73
COLAC AIRPORT,-38.2798,143.6613,2000,39.98
COLAC AIRPORT,-38.2798,143.6613,2010,49.36
COLAC AIRPORT,-38.2798,143.6613,2020,49.86
COLAC AIRPORT,-38.2798,143.6613,2030,48.87
COLAC BOTANICAL GARDENS,-38.3000,143.6000,1890,55.65
COLAC BOTANICAL GARDENS,-38.3000,143.6000,1900,54.83
COLAC BOTANICAL GARDENS,-38.3000,143.6000,1910,57.64
COLAC BOTANICAL GARDENS,-38.3000,143.6000,1920,50.99
COLAC BOTANICAL GARDENS,-38.3000,143.6000,1930,57.2
COLAC BOTANICAL GARDENS,-38.3000,143.6000,1940,51.85
COLAC BOTANICAL GARDENS,-38.3000,143.6000,1950,52.76
COLAC BOTANICAL GARDENS,-38.3000,143.6000,1960,55.67
COLAC BOTANICAL GARDENS,-38.3000,143.6000,2030,54.38
COLERAINE HOSPITAL,-37.6044,141.6853,1900,51.65
COLERAINE HOSPITAL,-37.6044,141.6853,1910,52.55
COLERAINE HOSPITAL,-37.6044,141.6853,1920,47.88
COLERAINE HOSPITAL,-37.6044,141.6853,1930,51.4
COLERAINE HOSPITAL,-37.6044,141.6853,1940,52.4
COLERAINE HOSPITAL,-37.6044,141.6853,1950,51.47
COLERAINE HOSPITAL,-37.6044,141.6853,1960,52.43
COLERAINE HOSPITAL,-37.6044,141.6853,1970,49.11
COLERAINE HOSPITAL,-37.6044,141.6853,1980,53.24
COLERAINE HOSPITAL,-37.6044,141.6853,1990,50.42
COLERAINE HOSPITAL,-37.6044,141.6853,2000,49.46
COLERAINE HOSPITAL,-37.6044,141.6853,2010,48.89
COLERAINE HOSPITAL,-37.6044,141.6853,2020,48.76
COLERAINE HOSPITAL,-37.6044,141.6853,2030,50.45
COLERAINE (TULSE HILL),-37.5000,141.5500,1890,64.79
COLERAINE (TULSE HILL),-37.5000,141.5500,1900,57.71
COLERAINE (TULSE HILL),-37.5000,141.5500,1910,64.07
COLERAINE (TULSE HILL),-37.5000,141.5500,1920,56.37
COLERAINE (TULSE HILL),-37.5000,141.5500,1930,64.55
COLERAINE (TULSE HILL),-37.5000,141.5500,1940,53.45
COLERAINE (TULSE HILL),-37.5000,141.5500,1950,52.61
COLERAINE (TULSE HILL),-37.5000,141.5500,2030,58.82
COOJAR (KILLARA),-37.3443,141.6861,1940,57.38
COOJAR (KILLARA),-37.3443,141.6861,1950,57.38
COOJAR (KILLARA),-37.3443,141.6861,1960,47.62
COOJAR (KILLARA),-37.3443,141.6861,1970,51.9
COOJAR (KILLARA),-37.3443,141.6861,1980,58.67
COOJAR (KILLARA),-37.3443,141.6861,1990,57.62
COOJAR (KILLARA),-37.3443,141.6861,2000,54.08
COOJAR (KILLARA),-37.3443,141.6861,2010,51.94
COOJAR (KILLARA),-37.3443,141.6861,2020,47.68
COOJAR (KILLARA),-37.3443,141.6861,2030,53.22
COLERAINE (WILLAROO),-37.4000,141.6000,1950,64.22
COLERAINE (WILLAROO),-37.4000,141.6000,1960,69.63
COLERAINE (WILLAROO),-37.4000,141.6000,1970,63.09
COLERAINE (WILLAROO),-37.4000,141.6000,2030,65.53
CONDAH,-38.0000,141.7000,1900,55.57
CONDAH,-38.0000,141.7000,1910,61.39
CONDAH,-38.0000,141.7000,1920,56.1
CONDAH,-38.0000,141.7000,1930,55.48
CONDAH,-38.0000,141.7000,1950,54.28
CONDAH,-38.0000,141.7000,2030,57.31
COORIEMUNGLE PRISON CAMP,-38.5500,143.1000,1950,85.64
COORIEMUNGLE PRISON CAMP,-38.5500,143.1000,1960,91.66
COORIEMUNGLE PRISON CAMP,-38.5500,143.1000,1970,83.16
COORIEMUNGLE PRISON CAMP,-38.5500,143.1000,2030,86.96
COROROOKE,-38.3000,143.5167,1940,50.56
COROROOKE,-38.3000,143.5167,1950,60.04
COROROOKE,-38.3000,143.5167,1960,65.42
COROROOKE,-38.3000,143.5167,1970,56.21
COROROOKE,-38.3000,143.5167,2030,60.0
DARLINGTON (WARE STREET),-37.9966,143.0473,1920,44.14
DARLINGTON (WARE STREET),-37.9966,143.0473,1930,49.75
DARLINGTON (WARE STREET),-37.9966,143.0473,1940,48.05
DARLINGTON (WARE STREET),-37.9966,143.0473,1950,50.5
DARLINGTON (WARE STREET),-37.9966,143.0473,1960,56.53
DARLINGTON (WARE STREET),-37.9966,143.0473,1970,47.63
DARLINGTON (WARE STREET),-37.9966,143.0473,1990,49.19
DARLINGTON (WARE STREET),-37.9966,143.0473,2000,52.82
DARLINGTON (WARE STREET),-37.9966,143.0473,2030,49.54
DARTMOOR,-37.9000,141.3000,1890,71.91
DARTMOOR,-37.9000,141.3000,1900,64.52
DARTMOOR,-37.9000,141.3000,1910,70.84
DARTMOOR,-37.9000,141.3000,1940,62.57
DARTMOOR,-37.9000,141.3000,1950,64.98
DARTMOOR,-37.9000,141.3000,1960,66.73
DARTMOOR,-37.9000,141.3000,1970,57.3
DARTMOOR,-37.9000,141.3000,1980,66.44
DARTMOOR,-37.9000,141.3000,2030,65.2
DERGHOLM (HILLGROVE),-37.3563,141.2103,1900,50.77
DERGHOLM (HILLGROVE),-37.3563,141.2103,1910,57.87
DERGHOLM (HILLGROVE),-37.3563,141.2103,1920,54.0
DERGHOLM (HILLGROVE),-37.3563,141.2103,1930,59.06
DERGHOLM (HILLGROVE),-37.3563,141.2103,1940,58.65
DERGHOLM (HILLGROVE),-37.3563,141.2103,1950,64.37
DERGHOLM (HILLGROVE),-37.3563,141.2103,1960,66.44
DERGHOLM (HILLGROVE),-37.3563,141.2103,1970,55.64
DERGHOLM (HILLGROVE),-37.3563,141.2103,1980,59.14
DERGHOLM (HILLGROVE),-37.3563,141.2103,1990,51.9
DERGHOLM (HILLGROVE),-37.3563,141.2103,2000,50.9
DERGHOLM (HILLGROVE),-37.3563,141.2103,2010,51.91
DERGHOLM (HILLGROVE),-37.3563,141.2103,2020,53.43
DERGHOLM (HILLGROVE),-37.3563,141.2103,2030,56.62
DERGHOLM (DORODONG),-37.3322,141.0809,1950,58.27
DERGHOLM (DORODONG),-37.3322,141.0809,1960,63.89
DERGHOLM (DORODONG),-37.3322,141.0809,1970,54.08
DERGHOLM (DORODONG),-37.3322,141.0809,1980,54.27
DERGHOLM (DORODONG),-37.3322,141.0809,1990,52.3
DERGHOLM (DORODONG),-37.3322,141.0809,2000,51.57
DERGHOLM (DORODONG),-37.3322,141.0809,2010,53.78
DERGHOLM (DORODONG),-37.3322,141.0809,2020,54.52
DERGHOLM (DORODONG),-37.3322,141.0809,2030,55.43
COLAC (MOUNT GELLIBRAND),-38.2333,143.7924,2000,47.57
COLAC (MOUNT GELLIBRAND),-38.2333,143.7924,2010,44.27
COLAC (MOUNT GELLIBRAND),-38.2333,143.7924,2020,45.57
COLAC (MOUNT GELLIBRAND),-38.2333,143.7924,2030,44.08
DRIK DRIK,-37.9695,141.3077,1910,74.47
DRIK DRIK,-37.9695,141.3077,1920,60.52
DRIK DRIK,-37.9695,141.3077,1930,67.55
DRIK DRIK,-37.9695,141.3077,1940,79.31
DRIK DRIK,-37.9695,141.3077,1950,73.73
DRIK DRIK,-37.9695,141.3077,1960,76.97
DRIK DRIK,-37.9695,141.3077,1970,62.78
DRIK DRIK,-37.9695,141.3077,1980,69.31
DRIK DRIK,-37.9695,141.3077,1990,67.42
DRIK DRIK,-37.9695,141.3077,2000,63.57
DRIK DRIK,-37.9695,141.3077,2010,66.93
DRIK DRIK,-37.9695,141.3077,2020,66.61
DRIK DRIK,-37.9695,141.3077,2030,68.68
EASTERN VIEW,-38.4500,144.1000,1900,67.65
EASTERN VIEW,-38.4500,144.1000,1910,55.53
EASTERN VIEW,-38.4500,144.1000,1920,51.72
EASTERN VIEW,-38.4500,144.1000,1930,59.01
EASTERN VIEW,-38.4500,144.1000,1940,56.82
EASTERN VIEW,-38.4500,144.1000,1950,61.27
EASTERN VIEW,-38.4500,144.1000,1960,67.68
EASTERN VIEW,-38.4500,144.1000,1970,61.97
EASTERN VIEW,-38.4500,144.1000,1980,75.08
EASTERN VIEW,-38.4500,144.1000,2030,61.29
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,1910,68.99
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,1920,69.31
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,1930,66.71
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,1940,62.26
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,1950,67.56
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,1960,69.55
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,1970,59.59
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,1980,65.14
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,1990,59.86
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,2000,59.2
TYRENDARRA (ELLANGOWAN),-38.1614,141.7764,2030,64.21
ELLERSLIE POST OFFICE,-38.1500,142.6833,1910,60.38
ELLERSLIE POST OFFICE,-38.1500,142.6833,1920,56.99
ELLERSLIE POST OFFICE,-38.1500,142.6833,1930,59.22
ELLERSLIE POST OFFICE,-38.1500,142.6833,1940,63.18
ELLERSLIE POST OFFICE,-38.1500,142.6833,1950,63.23
ELLERSLIE POST OFFICE,-38.1500,142.6833,1960,46.32
ELLERSLIE POST OFFICE,-38.1500,142.6833,1970,55.17
ELLERSLIE POST OFFICE,-38.1500,142.6833,1980,61.4
ELLERSLIE POST OFFICE,-38.1500,142.6833,1990,61.33
ELLERSLIE POST OFFICE,-38.1500,142.6833,2030,59.49
FORREST STATE FOREST,-38.5198,143.7150,1900,92.35
FORREST STATE FOREST,-38.5198,143.7150,1910,75.27
FORREST STATE FOREST,-38.5198,143.7150,1920,76.66
FORREST STATE FOREST,-38.5198,143.7150,1930,78.85
FORREST STATE FOREST,-38.5198,143.7150,1940,74.86
FORREST STATE FOREST,-38.5198,143.7150,1950,84.39
FORREST STATE FOREST,-38.5198,143.7150,1960,103.76
FORREST STATE FOREST,-38.5198,143.7150,1970,89.13
FORREST STATE FOREST,-38.5198,143.7150,1980,98.17
FORREST STATE FOREST,-38.5198,143.7150,1990,88.82
FORREST STATE FOREST,-38.5198,143.7150,2000,84.38
FORREST STATE FOREST,-38.5198,143.7150,2010,83.76
FORREST STATE FOREST,-38.5198,143.7150,2030,85.9
GELLIBRAND RIVER EAST (LOVAT),-38.5000,143.5000,1900,85.86
GELLIBRAND RIVER EAST (LOVAT),-38.5000,143.5000,1910,87.35
GELLIBRAND RIVER EAST (LOVAT),-38.5000,143.5000,1920,83.73
GELLIBRAND RIVER EAST (LOVAT),-38.5000,143.5000,1930,85.12
GELLIBRAND RIVER EAST (LOVAT),-38.5000,143.5000,1940,72.66
GELLIBRAND RIVER EAST (LOVAT),-38.5000,143.5000,1950,78.54
GELLIBRAND RIVER EAST (LOVAT),-38.5000,143.5000,1960,91.27
GELLIBRAND RIVER EAST (LOVAT),-38.5000,143.5000,2030,83.11
GELLIBRAND RIVER WEST,-38.6197,143.2764,1920,96.51
GELLIBRAND RIVER WEST,-38.6197,143.2764,1930,90.78
GELLIBRAND RIVER WEST,-38.6197,143.2764,1940,89.87
GELLIBRAND RIVER WEST,-38.6197,143.2764,1950,86.15
GELLIBRAND RIVER WEST,-38.6197,143.2764,1960,93.04
GELLIBRAND RIVER WEST,-38.6197,143.2764,1970,86.14
GELLIBRAND RIVER WEST,-38.6197,143.2764,1980,91.45
GELLIBRAND RIVER WEST,-38.6197,143.2764,1990,82.17
GELLIBRAND RIVER WEST,-38.6197,143.2764,2000,88.32
GELLIBRAND RIVER WEST,-38.6197,143.2764,2010,85.78
GELLIBRAND RIVER WEST,-38.6197,143.2764,2030,88.94
PORT FAIRY (GRIFFITHS ISLAND),-38.4000,142.2000,1890,62.78
PORT FAIRY (GRIFFITHS ISLAND),-38.4000,142.2000,1900,59.72
PORT FAIRY (GRIFFITHS ISLAND),-38.4000,142.2000,1910,63.64
PORT FAIRY (GRIFFITHS ISLAND),-38.4000,142.2000,1920,57.38
PORT FAIRY (GRIFFITHS ISLAND),-38.4000,142.2000,1930,58.72
PORT FAIRY (GRIFFITHS ISLAND),-38.4000,142.2000,1940,58.3
PORT FAIRY (GRIFFITHS ISLAND),-38.4000,142.2000,1950,62.0
PORT FAIRY (GRIFFITHS ISLAND),-38.4000,142.2000,2030,60.55
HAMILTON,-37.7333,142.0167,1870,49.5
HAMILTON,-37.7333,142.0167,1880,50.22
HAMILTON,-37.7333,142.0167,1890,58.51
HAMILTON,-37.7333,142.0167,1900,59.61
HAMILTON,-37.7333,142.0167,1910,60.15
HAMILTON,-37.7333,142.0167,1920,56.02
HAMILTON,-37.7333,142.0167,1930,57.11
HAMILTON,-37.7333,142.0167,1940,56.36
HAMILTON,-37.7333,142.0167,1950,60.85
HAMILTON,-37.7333,142.0167,1960,61.53
HAMILTON,-37.7333,142.0167,1970,52.68
HAMILTON,-37.7333,142.0167,1980,56.25
HAMILTON,-37.7333,142.0167,2030,56.62
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1890,58.46
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1900,56.14
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1910,58.3
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1920,57.15
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1930,47.79
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1940,51.07
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1950,59.19
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1960,67.44
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1970,58.76
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1980,63.97
HAWKESDALE (POST OFFICE),-38.1058,142.3216,1990,60.88
HAWKESDALE (POST OFFICE),-38.1058,142.3216,2000,52.96
HAWKESDALE (POST OFFICE),-38.1058,142.3216,2010,57.05
HAWKESDALE (POST OFFICE),-38.1058,142.3216,2020,58.28
HAWKESDALE (POST OFFICE),-38.1058,142.3216,2030,58.03
HAWKESDALE SHIRE OFFICE,-38.1086,142.3217,1950,66.06
HAWKESDALE SHIRE OFFICE,-38.1086,142.3217,1960,68.63
HAWKESDALE SHIRE OFFICE,-38.1086,142.3217,1970,58.95
HAWKESDALE SHIRE OFFICE,-38.1086,142.3217,1980,63.09
HAWKESDALE SHIRE OFFICE,-38.1086,142.3217,1990,61.2
HAWKESDALE SHIRE OFFICE,-38.1086,142.3217,2030,62.03
HEYWOOD POST OFFICE,-38.1000,141.6333,1890,70.73
HEYWOOD POST OFFICE,-38.1000,141.6333,1900,63.46
HEYWOOD POST OFFICE,-38.1000,141.6333,1910,77.81
HEYWOOD POST OFFICE,-38.1000,141.6333,1920,65.38
HEYWOOD POST OFFICE,-38.1000,141.6333,1930,70.48
HEYWOOD POST OFFICE,-38.1000,141.6333,1940,69.85
HEYWOOD POST OFFICE,-38.1000,141.6333,1950,74.59
HEYWOOD POST OFFICE,-38.1000,141.6333,1960,76.54
HEYWOOD POST OFFICE,-38.1000,141.6333,1970,63.77
HEYWOOD POST OFFICE,-38.1000,141.6333,2030,69.34
HEYWOOD FORESTRY,-38.1355,141.6316,1950,32.66
HEYWOOD FORESTRY,-38.1355,141.6316,1960,74.78
HEYWOOD FORESTRY,-38.1355,141.6316,1970,68.1
HEYWOOD FORESTRY,-38.1355,141.6316,1980,71.79
HEYWOOD FORESTRY,-38.1355,141.6316,1990,67.5
HEYWOOD FORESTRY,-38.1355,141.6316,2000,60.81
HEYWOOD FORESTRY,-38.1355,141.6316,2030,65.7
JOHANNA GLEN,-38.7667,143.3833,1900,86.33
JOHANNA GLEN,-38.7667,143.3833,1910,93.14
JOHANNA GLEN,-38.7667,143.3833,1920,78.25
JOHANNA GLEN,-38.7667,143.3833,1930,89.58
JOHANNA GLEN,-38.7667,143.3833,1940,85.89
JOHANNA GLEN,-38.7667,143.3833,1950,89.19
JOHANNA GLEN,-38.7667,143.3833,1960,95.08
JOHANNA GLEN,-38.7667,143.3833,1970,84.07
JOHANNA GLEN,-38.7667,143.3833,1980,94.15
JOHANNA GLEN,-38.7667,143.3833,2030,88.52
MOUNT RICHMOND,-38.1968,141.3577,1940,55.8
MOUNT RICHMOND,-38.1968,141.3577,1950,81.26
MOUNT RICHMOND,-38.1968,141.3577,1960,84.91
MOUNT RICHMOND,-38.1968,141.3577,1970,77.57
MOUNT RICHMOND,-38.1968,141.3577,1980,82.04
MOUNT RICHMOND,-38.1968,141.3577,1990,78.99
MOUNT RICHMOND,-38.1968,141.3577,2000,73.0
MOUNT RICHMOND,-38.1968,141.3577,2010,67.82
MOUNT RICHMOND,-38.1968,141.3577,2030,77.93
KOROIT,-38.2928,142.3725,1890,71.34
KOROIT,-38.2928,142.3725,1900,65.18
KOROIT,-38.2928,142.3725,1910,64.06
KOROIT,-38.2928,142.3725,1920,62.97
KOROIT,-38.2928,142.3725,1930,61.6
KOROIT,-38.2928,142.3725,1940,62.29
KOROIT,-38.2928,142.3725,1950,70.96
KOROIT,-38.2928,142.3725,1960,77.07
KOROIT,-38.2928,142.3725,1970,65.97
KOROIT,-38.2928,142.3725,1980,68.44
KOROIT,-38.2928,142.3725,1990,64.44
KOROIT,-38.2928,142.3725,2000,62.36
KOROIT,-38.2928,142.3725,2010,60.25
KOROIT,-38.2928,142.3725,2030,65.56
LAVERS HILL,-38.7000,143.4000,1920,160.73
LAVERS HILL,-38.7000,143.4000,1930,155.21
LAVERS HILL,-38.7000,143.4000,1940,132.91
LAVERS HILL,-38.7000,143.4000,1950,147.7
LAVERS HILL,-38.7000,143.4000,1960,154.53
LAVERS HILL,-38.7000,143.4000,2030,150.42
